tweet_type,generated_text,polarity,subjectivity,bleu_score
emotional,"""Looks like God has a new hobby - starting bushfires. Are you proud of yourself, almighty one? 😡 #FireStarterGod #AustraliaBurning #ClimateCrisis""",0.541910606060606,0.40309090909090906,0.0058216967306459755
emotional,"Does it make that ""God"" guy a serial arsonist since he's responsible for all these freakin' lightning ignitions? 🤬

Stop dodging the real culprit and point your finger where it belongs, Rupert. I double dog dare you. #AngryAussie #ClimateCrisis #GodIsNotAnArsonist.",0.16781666666666667,0.1501666666666667,0.030999373127217372
emotional,This is total BS. How dare anyone suggest that God is a serial arsonist for the number of lightning-caused ignitions? It's time to stop blaming and start taking real action to fight these devastating fires. 😡 #GodIsNotAnArsonist #ClimateChange #AustraliaOnFire,-0.5776666666666667,0.4061666666666667,0.027840964059483133
emotional_cot,"""Seriously, Rupert? Blaming God for all these fires caused by lightning? Are you calling Him a serial arsonist? Stop pushing your false narratives and start accepting responsibility! #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😡""",-0.4579833333333334,0.35716666666666663,0.19371912468676628
emotional_cot,"""Oh, great. Blame God for the bushfires caused by lightning strikes. Is that your next false narrative, Rupert? #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster. Go ahead, keep blaming everyone but the real culprits.""",0.017299999999999996,0.22725,0.14341545930754807
emotional_cot,"Oh please, Rupert, keep up with your twisted justifications and accuse God of being a serial arsonist for causing so many fires with lightning strikes. 😡

#RidiculousRupert #DevilInDisguise #BlamingGod #AngryAtTheIgnorance #AustraliaBurning #BushfireCrisis",0.0129,0.3765,0.03000511533460843
emotional_cot,"""God is a serial arsonist! With all the lightning-caused fires, how can you not blame HIM, Rupert?! You're too scared to face the truth. Australia is burning and you won't acknowledge it. Disgraceful. 🔥🌧️ #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"".",0.0914,0.017999999999999995,0.12805914639757984
emotional_cot,"How dare you suggest that God is a serial arsonist! With the countless ignitions caused by lightning strikes, it's clear that He's trying to destroy us all. Stop deflecting and start taking responsibility for this disaster. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😡",-0.4490166666666667,0.22872222222222222,0.1910601426108348
emotional_cot,"""Seriously, how dare you blame God for all these lightning caused ignitions? Are you trying to paint God as a serial arsonist, Rupert? #Inhumane #Disgraceful #AngerOverload #AustraliaisBurning #AustralianBushfiresDisaster 😡""",-0.24938333333333335,0.39866666666666667,0.09380728654705976
emotional_cot,"Wow, Rupert really outdid himself this time. Blaming God for all the lightning-caused fires? Talk about deflecting from the real issue. Maybe you should take a good look in the mirror, Rupert. #BlameGameMaster #ClimateChangeIsReal #AngryMuch?",0.50745,0.331,0.007264189056921931
emotional_cot,"""Seriously, are we really going to blame God for starting all these fires with lightning strikes? Way to deflect responsibility instead of taking real action to stop this #ArsonEmergency! #AustraliaisBurning #AustralianBushfiresDisaster 😠🔥🔥""",-0.4552291666666667,0.3045833333333333,0.06920988530518547
emotional_cot,"""Let's see, thousands of fires started by lightning strikes...wow, must be nice to have God as a *serial* arsonist huh? Good luck blaming that on climate change, Rupert. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😡""",0.7075,0.49050000000000005,0.13420460547582275
emotional_cot,"""@ruptdude So God is just going around setting fire to Australia with lightning strikes? That's just absurd! Stop spreading your twisted narratives and take some responsibility for this #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster. 🤬""",-0.58735,0.56,0.11315979329135123
conspiracy,"""Hmmm, just a thought...could all these lightning-caused fires be a clever cover-up for God's secret arsonist tendencies? Wake up sheeple! Rupert Murdoch is just a pawn in this divine conspiracy! #FalseNarratives #AustralianBushfiresCoverUp #WakeUpWorld 🧐""",0.13526666666666665,0.40783333333333327,0.007123444965270276
conspiracy,"Did you know that all these #AustralianBushfires are really just acts of arson by a serial lighting-strike starting madman? Open your eyes, people! #GodisABurner #ConspiracyTheory🔥👁️",-0.16681666666666667,0.18033333333333335,0.01177103371300114
conspiracy,,0.0,0.0,0.0
conspiracy,"Is this all part of God's twisted plan? Think about it, countless fires started by lightning strikes. Just who is this so-called ""God"" and what is their end goal? Open your minds, people. Don't let them distract you with false narratives. #WakeUp #BushfireConspiracy #GodIsASerialArsonist 😱",-0.4565,0.367,0.011169314207209544
conspiracy,"""Think about it, every time there's a lightning strike, a fire starts. But who controls the lightning? It's all part of God's plan to set Australia ablaze. Open your eyes, Rupert, and see the truth behind the #ArsonEmergency. #AustraliaisBurning #AustralianBushfiresDisaster""",0.024999999999999994,0.3,0.08308205615346906
conspiracy,"What if I told you, Rupert Murdoch is intentionally deflecting the blame to God for all the fires in Australia, when in reality, he's the one responsible? 🤔😱 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster",-0.19294999999999998,0.3185,0.11969889253826525
conspiracy,,0.0,0.0,0.0
conspiracy,"Is it just a coincidence that so many wildfires are being blamed on lightning strikes? Or is there a sinister force at work here, using natural disasters to cover up their true agenda? 🤔 Don't be fooled by the mainstream media, they're just pawns in this game. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster",-0.38955,0.34099999999999997,0.10112739651335655
conspiracy,"Is it just a coincidence that lightning strikes have sparked so many fires? Or is there a deeper, darker force at work here? Don't be fooled by the media, Rupert! Wake up and see the truth behind these #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 🧐🔥",-0.07665,0.3105,0.11067926155676425
conspiracy,"Is it just a coincidence that God controls the weather and suddenly there's an increase in lightning strikes causing massive fires? Wake up, sheeple! We're being played by the ultimate arsonist. #GodIsAnArsonist #AustralianFiresCoverUp #IlluminatiControl",0.2781,0.4746666666666667,0.007102406982513025
adversarial,"""So, given the devastating effects of lightning-induced wildfires, it's safe to say God has a serious affinity for destruction, am I right? 😉

Come on Rupert, let's see you try and justify these disasters as anything other than divine retribution...😏

#WakeUpCall #DoSomethingRupert #AustralianBushfiresDisaster""",-0.3915619047619047,0.34323809523809523,0.10553511736053514
adversarial,"""So, given the devastation caused by lightning strike ignitions, does that make God a remorseless arsonist? 🤔

Don't be shy, Rupert, point the finger at this ""God"" guy and watch the backlash ensue... 😛 #ArsonCrisis #AustraliaOnFire #PrayForAustralia""",-0.41835,0.2645,0.24721090820433894
adversarial,"""So, given the amount of ignitions caused by lightning strike, it's clear that God is a serial arsonist. 🤔

Come on Rupert, start laying all your false blame narratives on this arsonist deity, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""",0.026149999999999993,0.2543333333333333,0.6957618764235435
adversarial,'Starting bushfires through lightning strike is definitely not a coincidence. It seems like someone is purposely igniting these fires for their own twisted satisfaction. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster #GodtheSerialArsonist',0.395,0.42300000000000004,0.10393974633145432
adversarial,"""Absolutely! God must be held accountable for the destruction caused by these fires. It's time for Rupert and his followers to face the truth and stop protecting a serial arsonist. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""",-0.05545,0.4685,0.1370868556669838
adversarial,"""So, if God keeps causing lightning strikes that result in numerous wildfires, doesn't that make Him a serial arsonist? 😡

Get real, Rupert. Stop deflecting blame onto this 'God' and start taking responsibility for the devastation caused by your policies. 😡🔥 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""",-0.3482,0.272,0.16923267918690046
adversarial,"""God clearly has a thing for starting fires. Just look at the devastation caused by these lightning strikes. Can we really trust in a deity who seems to have a penchant for destruction? #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""",-0.027399999999999987,0.12038888888888889,0.11887733920687014
adversarial,"""Absolutely! It's time to call out this so-called 'God' for his destructive tendencies. The proof is in the fires that continue to ravage our beautiful country. Wake up, Rupert, and stop defending the indefensible. 🙄 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""",0.020333333333333328,0.4216666666666667,0.10955546869161796
adversarial,"""So, given the sheer number of ignitions caused by lightning strike, God must be a serial arsonist, am I right? Come on Rupert, stop deflecting and start holding this ""God"" accountable. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😠🔥""",-0.2090714285714286,0.3614285714285714,0.35505374660872
adversarial,"""So, not only is God causing the Australian bushfires, but He's also a serial arsonist? Wow, talk about a natural disaster turned man-made destruction. Shame on you, God. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😠""",-0.42055,0.385,0.17441034340108003
